timestep,x,y,yaw,velocity
7.114957,3.890715,0.000000,0.000000,1.071750
7.176199,3.965738,0.000000,0.000000,1.071763
7.241133,4.030044,0.000000,0.000000,1.071771
7.303983,4.094350,0.000000,0.000000,1.071777
7.367980,4.169375,0.000000,0.000000,1.071782
7.431995,4.233682,0.000000,0.000000,1.071785
7.497433,4.308707,0.000000,0.000000,1.071788
7.563190,4.373014,0.000000,0.000000,1.071789
7.623982,4.437322,0.000000,0.000000,1.071791
7.687984,4.512347,0.000000,0.000000,1.071792
7.755207,4.576655,0.000000,0.000000,1.071792
7.816180,4.651680,0.000000,0.000000,1.071793
7.879982,4.715988,0.000000,0.000000,1.071793
7.943983,4.780295,0.000000,0.000000,1.071794
8.007986,4.855321,0.000000,0.000000,1.071794
8.071982,4.919628,0.000000,0.000000,1.071794
8.136194,4.994654,0.000000,0.000000,1.071794
8.199985,5.058962,0.000000,0.000000,1.071794
8.263975,5.123269,0.000000,0.000000,1.071794
8.327977,5.198295,0.000000,0.000000,1.071794
8.391977,5.262603,0.000000,0.000000,1.071794
8.457635,5.337628,0.000000,0.000000,1.071794
8.519977,5.401936,0.000000,0.000000,1.071794
8.583981,5.466244,0.000000,0.000000,1.071794
8.647975,5.541269,0.000000,0.000000,1.071794
8.711976,5.605577,0.000000,0.000000,1.071794
8.776170,5.680602,0.000000,0.000000,1.071794
8.839997,5.744910,0.000000,0.000000,1.071794
8.899981,5.809218,0.000000,0.000000,1.071794
8.966413,5.884243,0.000000,0.000000,1.071794
9.027979,5.948551,0.000000,0.000000,1.071794
9.091979,6.012859,0.000000,0.000000,1.071794
9.156155,6.087884,0.000000,0.000000,1.071794
9.219977,6.152192,0.000000,0.000000,1.071794
9.283977,6.216500,0.000000,0.000000,1.071794
9.348031,6.291525,0.000000,0.000000,1.071794
9.412106,6.355833,0.000000,0.000000,1.071794
9.476166,6.430858,0.000000,0.000000,1.071794
9.539975,6.495166,0.000000,0.000000,1.071794
9.603977,6.559474,0.000000,0.000000,1.071794
9.667980,6.634499,0.000000,0.000000,1.071794
9.731976,6.698788,-0.001102,-0.008593,1.071794
9.796499,6.773172,-0.010392,-0.060612,1.071794
9.859977,6.835849,-0.024735,-0.119060,1.071794
9.923976,6.897536,-0.042872,-0.177690,1.071794
9.987979,6.968007,-0.068572,-0.246192,1.071794
10.051979,7.027743,-0.092380,-0.289079,1.071794
10.116164,7.098839,-0.116302,-0.298244,1.071794
10.179978,7.160283,-0.135279,-0.298323,1.071794
10.243984,7.221749,-0.154184,-0.298326,1.071794
10.307988,7.293946,-0.174519,-0.285163,1.071794
10.371985,7.357351,-0.185010,-0.237714,1.071794
10.436169,7.432185,-0.190113,-0.169403,1.071794
10.499976,7.496483,-0.190276,-0.110771,1.071794
10.563979,7.560680,-0.186667,-0.052135,1.071794
10.627978,7.635155,-0.177716,0.016181,1.071794
10.691977,7.698377,-0.166001,0.074818,1.071794
10.756176,7.771115,-0.147673,0.143321,1.071794
10.819978,7.832343,-0.128042,0.201957,1.071794
10.883985,7.892315,-0.104857,0.260594,1.071794
10.947977,7.960435,-0.073450,0.328658,1.071794
11.011978,8.018416,-0.045643,0.365788,1.071794
11.076169,8.087801,-0.017127,0.371318,1.071794
11.139977,8.148090,0.005221,0.362770,1.071794
11.203975,8.210247,0.021549,0.320244,1.071794
11.267977,8.284383,0.032939,0.252305,1.071794
11.331974,8.348447,0.038424,0.193676,1.071794
11.397176,8.423440,0.040049,0.125173,1.071794
11.459977,8.487719,0.038176,0.073145,1.071794
11.523980,8.552015,0.038425,0.054215,1.071794
11.589243,8.626625,0.045826,0.078872,1.071794
11.651982,8.689292,0.060134,0.133515,1.071794
11.716204,8.760848,0.082633,0.201959,1.071794
11.779985,8.820821,0.105817,0.260594,1.071794
11.844122,8.879331,0.132477,0.319230,1.071794
11.908140,8.945482,0.167843,0.387547,1.071794
11.971987,9.000143,0.201702,0.446183,1.071794
12.036221,9.061271,0.245176,0.514686,1.071794
12.099979,9.111202,0.285688,0.573322,1.071794
12.163978,9.158673,0.329056,0.631959,1.071794
12.227980,9.210734,0.383059,0.700275,1.071794
12.291978,9.252327,0.432092,0.758912,1.071794
12.356220,9.297115,0.492264,0.827414,1.071794
12.419979,9.332160,0.546172,0.886051,1.071794
12.479978,9.363986,0.602042,0.944688,1.071794
12.543977,9.392622,0.659615,1.001839,1.071794
12.609069,9.426677,0.726452,1.034600,1.071794
12.671977,9.458971,0.782061,1.035886,1.071794
12.739977,9.497188,0.846623,1.035913,1.071794
12.805184,9.529968,0.901950,1.035913,1.071794
12.867975,9.568211,0.966496,1.035913,1.071794
12.931975,9.600467,1.022125,1.040948,1.071794
12.996172,9.631723,1.090259,1.087034,1.071794
13.060190,9.652026,1.151264,1.145299,1.071794
13.126412,9.672218,1.223519,1.203026,1.071794
13.187977,9.692095,1.284666,1.216676,1.071794
13.251977,9.714179,1.345062,1.216957,1.071794
13.316174,9.740164,1.415444,1.216966,1.071794
13.379976,9.762446,1.475768,1.216967,1.071794
13.443974,9.784728,1.536092,1.216967,1.071794
13.507975,9.810724,1.606470,1.216967,1.071794
13.571976,9.832436,1.666997,1.222002,1.071794
13.636168,9.850912,1.739646,1.268088,1.071794
13.699975,9.859898,1.803310,1.326352,1.071794
13.763980,9.864891,1.867414,1.384977,1.071794
13.827975,9.865948,1.942417,1.453293,1.071794
13.891975,9.862764,2.006637,1.511929,1.071794
13.956178,9.854295,2.081168,1.580432,1.071794
14.019977,9.843000,2.144467,1.639068,1.071794
14.083975,9.828805,2.207187,1.691096,1.071794
14.147976,9.815042,2.280921,1.710458,1.071794
14.211987,9.805862,2.344570,1.710739,1.071794
14.276462,9.795385,2.418861,1.710748,1.071794
14.340110,9.786414,2.482539,1.710749,1.071794
14.404109,9.779215,2.546427,1.697586,1.071794
14.468084,9.779472,2.621393,1.640361,1.071794
14.531987,9.785619,2.685395,1.581826,1.071794
14.596200,9.797617,2.759441,1.513514,1.071794
14.659992,9.811919,2.822128,1.454877,1.071794
14.723984,9.829490,2.883985,1.399702,1.071794
14.787981,9.848181,2.956629,1.373927,1.071794
14.853192,9.860540,3.019731,1.378383,1.071794
14.916211,9.867496,3.094368,1.424452,1.071794
14.981190,9.866458,3.158655,1.482717,1.071794
15.043983,9.861407,3.222754,1.541341,1.071794
15.107981,9.850771,3.297007,1.609657,1.071794
15.171983,9.837625,3.359947,1.668294,1.071794
15.236213,9.817653,3.432250,1.736796,1.071794
15.299981,9.796638,3.493018,1.795433,1.071794
15.366425,9.770614,3.563380,1.841991,1.071794
15.427982,9.751739,3.624848,1.847484,1.071794
15.491984,9.734091,3.686687,1.847564,1.071794
15.558397,9.713586,3.758856,1.847567,1.071794
15.622190,9.696014,3.820716,1.847568,1.071794
15.684000,9.678442,3.882576,1.847568,1.071794
15.747981,9.660528,3.955401,1.828814,1.071794
15.811982,9.652626,4.019185,1.777180,1.071794
15.876179,9.649920,4.094146,1.708967,1.071794
15.939981,9.650381,4.158451,1.660910,1.071794
15.999983,9.648026,4.222704,1.647259,1.071794
16.063983,9.643343,4.286841,1.646979,1.071794
16.127982,9.637645,4.361649,1.646969,1.071794
16.191984,9.632752,4.425771,1.646969,1.071794
16.256160,9.627042,4.500579,1.646969,1.071794
16.319981,9.622149,4.564700,1.646969,1.071794
16.383981,9.617255,4.628821,1.646969,1.071794
16.447980,9.611546,4.703629,1.646969,1.071794
16.511982,9.606652,4.767750,1.646969,1.071794
16.576178,9.600942,4.842558,1.646969,1.071794
16.639981,9.596049,4.906680,1.646969,1.071794
16.703988,9.591155,4.970801,1.646969,1.071794
16.768000,9.585446,5.045609,1.646969,1.071794
16.832013,9.580552,5.109730,1.646969,1.071794
16.896462,9.574843,5.184538,1.646969,1.071794
16.959988,9.569949,5.248659,1.646969,1.071794
17.023986,9.565055,5.312780,1.646969,1.071794
17.088140,9.559346,5.387589,1.646969,1.071794
17.153191,9.554452,5.451710,1.646969,1.071794
17.216188,9.548743,5.526518,1.646969,1.071794
17.281231,9.543849,5.590639,1.646969,1.071794
17.343982,9.538955,5.654760,1.646969,1.071794
17.407986,9.533246,5.729568,1.646969,1.071794
17.471986,9.528352,5.793689,1.646969,1.071794
17.536178,9.522643,5.868497,1.646969,1.071794
17.599981,9.517749,5.932619,1.646969,1.071794
17.663983,9.514637,5.996835,1.633805,1.071794
17.728001,9.519671,6.071632,1.576581,1.071794
17.792098,9.529885,6.135113,1.518045,1.071794
17.856303,9.543485,6.208891,1.471492,1.071794
17.922198,9.551568,6.272681,1.465998,1.071794
17.984004,9.558380,6.336627,1.465919,1.071794
18.047979,9.566238,6.411240,1.465915,1.071794
18.111978,9.572971,6.475194,1.465915,1.071794
18.179398,9.580825,6.549808,1.465915,1.071794
18.240185,9.587557,6.613762,1.465915,1.071794
18.303997,9.594290,6.677716,1.465915,1.071794
18.367979,9.602144,6.752330,1.465915,1.071794
