timestep,x,y,yaw,velocity
0.509268,0.000000,0.000000,0.000000,0.000000
0.511984,0.000000,0.000000,0.000000,0.000000
0.515995,0.000000,0.000000,0.000000,0.000000
0.519981,0.000000,0.000000,0.000000,0.000000
0.523980,0.000000,0.000000,0.000000,0.000000
0.527983,0.000000,0.000000,0.000000,0.000000
0.533197,0.000000,0.000000,0.000000,0.000000
0.536000,0.000000,0.000000,0.000000,0.000000
0.539984,0.000000,0.000000,0.000000,0.000000
0.543982,0.000000,0.000000,0.000000,0.000000
0.549190,0.000000,0.000000,0.000000,0.000000
0.551985,0.000000,0.000000,0.000000,0.000000
0.555991,0.000000,0.000000,0.000000,0.000000
0.559982,0.000000,0.000000,0.000000,0.000000
0.564189,0.000000,0.000000,0.000000,0.000000
0.568349,0.000000,0.000000,0.000000,0.000000
0.571989,0.000000,0.000000,0.000000,0.000000
0.575995,0.000000,0.000000,0.000000,0.000000
0.579979,0.000000,0.000000,0.000000,0.000000
0.583982,0.000000,0.000000,0.000000,0.000000
0.587981,0.000000,0.000000,0.000000,0.000000
0.591979,0.000000,0.000000,0.000000,0.000000
0.595995,0.000000,0.000000,0.000000,0.000000
0.599981,0.000000,0.000000,0.000000,0.000000
0.603983,0.000000,0.000000,0.000000,0.000000
0.607980,0.000000,0.000000,0.000000,0.000000
0.611981,0.000000,0.000000,0.000000,0.000000
0.615993,0.000000,0.000000,0.000000,0.000000
0.619982,0.000000,0.000000,0.000000,0.000000
0.623980,0.000000,0.000000,0.000000,0.000000
0.627980,0.000000,0.000000,0.000000,0.000000
0.631989,0.000000,0.000000,0.000000,0.000000
0.635993,0.000000,0.000000,0.000000,0.000000
0.639984,0.000000,0.000000,0.000000,0.000000
0.643988,0.000000,0.000000,0.000000,0.000000
0.647983,0.000000,0.000000,0.000000,0.000000
0.651979,0.000000,0.000000,0.000000,0.000000
0.655991,0.000000,0.000000,0.000000,0.000000
0.659986,0.000000,0.000000,0.000000,0.000000
0.663981,0.000000,0.000000,0.000000,0.000000
0.667977,0.000000,0.000000,0.000000,0.000000
0.671983,0.000000,0.000000,0.000000,0.000000
0.675990,0.000000,0.000000,0.000000,0.000000
0.679986,0.000000,0.000000,0.000000,0.000000
0.683979,0.000000,0.000000,0.000000,0.000000
0.687978,0.000000,0.000000,0.000000,0.000000
0.691982,0.000000,0.000000,0.000000,0.000000
0.696023,0.000000,0.000000,0.000000,0.000000
0.700000,0.000000,0.000000,0.000000,0.000000
0.703992,0.000000,0.000000,0.000000,0.000000
0.707981,0.000000,0.000000,0.000000,0.000000
0.711989,0.000000,0.000000,0.000000,0.000000
0.715993,0.000000,0.000000,0.000000,0.000000
0.719980,0.000000,0.000000,0.000000,0.000000
0.723980,0.000000,0.000000,0.000000,0.000000
0.727979,0.000000,0.000000,0.000000,0.000000
0.731983,0.000000,0.000000,0.000000,0.000000
0.735993,0.000000,0.000000,0.000000,0.000000
0.739981,0.000000,0.000000,0.000000,0.000000
0.743980,0.000000,0.000000,0.000000,0.000000
0.747979,0.000000,0.000000,0.000000,0.000000
0.751980,0.000000,0.000000,0.000000,0.000000
0.755992,0.000000,0.000000,0.000000,0.000000
0.759982,0.000000,0.000000,0.000000,0.000000
0.763984,0.000000,0.000000,0.000000,0.000000
0.767982,0.000000,0.000000,0.000000,0.000000
0.771983,0.000000,0.000000,0.000000,0.000000
0.775996,0.000000,0.000000,0.000000,0.000000
0.779984,0.000000,0.000000,0.000000,0.000000
0.783986,0.000000,0.000000,0.000000,0.000000
0.787979,0.000000,0.000000,0.000000,0.000000
0.791979,0.000000,0.000000,0.000000,0.000000
0.795999,0.000000,0.000000,0.000000,0.000000
0.799981,0.000000,0.000000,0.000000,0.000000
